,year,month,day,hour,date,pm2.5,DEWP,TEMP,PRES,atm_pressure,cbwd,Iws,Is,Ir,Season,month_name,direction
227,2010,1,10,11,2010-01-10,70.0,-15,-7.0,1033.0,1.019571,NW,3.13,0,0,Winter,Jan,315
228,2010,1,10,12,2010-01-10,75.0,-15,-7.0,1032.0,1.018584,NW,6.26,0,0,Winter,Jan,315
229,2010,1,10,13,2010-01-10,58.0,-14,-6.0,1031.0,1.017597,NW,9.39,0,0,Winter,Jan,315
230,2010,1,10,14,2010-01-10,70.0,-14,-6.0,1031.0,1.017597,NW,12.52,0,0,Winter,Jan,315
231,2010,1,10,15,2010-01-10,68.0,-13,-5.0,1030.0,1.01661,NW,14.31,0,0,Winter,Jan,315
232,2010,1,10,16,2010-01-10,71.0,-14,-5.0,1031.0,1.017597,NW,16.1,0,0,Winter,Jan,315
233,2010,1,10,17,2010-01-10,88.0,-14,-6.0,1031.0,1.017597,NW,19.23,0,0,Winter,Jan,315
234,2010,1,10,18,2010-01-10,84.0,-13,-7.0,1032.0,1.018584,NW,23.25,0,0,Winter,Jan,315
235,2010,1,10,19,2010-01-10,83.0,-15,-6.0,1032.0,1.018584,NW,27.27,0,0,Winter,Jan,315
236,2010,1,10,20,2010-01-10,66.0,-15,-6.0,1033.0,1.019571,NW,30.4,0,0,Winter,Jan,315
237,2010,1,10,21,2010-01-10,27.0,-15,-4.0,1034.0,1.020558,NW,35.32,0,0,Winter,Jan,315
238,2010,1,10,22,2010-01-10,24.0,-16,-4.0,1034.0,1.020558,NW,44.26,0,0,Winter,Jan,315
239,2010,1,10,23,2010-01-10,22.0,-17,-5.0,1035.0,1.021545,NW,52.31,0,0,Winter,Jan,315
240,2010,1,11,0,2010-01-11,23.0,-17,-6.0,1035.0,1.021545,NW,60.36,0,0,Winter,Jan,315
241,2010,1,11,1,2010-01-11,27.0,-17,-8.0,1035.0,1.021545,SW,0.89,0,0,Winter,Jan,225
242,2010,1,11,2,2010-01-11,23.0,-19,-11.0,1036.0,1.022532,NW,4.02,0,0,Winter,Jan,315
243,2010,1,11,3,2010-01-11,17.0,-20,-11.0,1036.0,1.022532,NW,8.94,0,0,Winter,Jan,315
244,2010,1,11,4,2010-01-11,17.0,-21,-11.0,1035.0,1.021545,NE,4.02,0,0,Winter,Jan,45
245,2010,1,11,5,2010-01-11,16.0,-22,-12.0,1035.0,1.021545,NW,3.13,0,0,Winter,Jan,315
246,2010,1,11,6,2010-01-11,16.0,-22,-12.0,1035.0,1.021545,NE,4.92,0,0,Winter,Jan,45
247,2010,1,11,7,2010-01-11,20.0,-22,-13.0,1036.0,1.022532,NW,5.81,0,0,Winter,Jan,315
248,2010,1,11,8,2010-01-11,20.0,-22,-9.0,1036.0,1.022532,NW,13.86,0,0,Winter,Jan,315
249,2010,1,11,9,2010-01-11,18.0,-22,-10.0,1036.0,1.022532,NW,21.91,0,0,Winter,Jan,315
250,2010,1,11,10,2010-01-11,25.0,-22,-9.0,1036.0,1.022532,NW,29.06,0,0,Winter,Jan,315
251,2010,1,11,11,2010-01-11,26.0,-21,-9.0,1036.0,1.022532,NW,33.08,0,0,Winter,Jan,315
252,2010,1,11,12,2010-01-11,27.0,-20,-6.0,1035.0,1.021545,NW,42.02,0,0,Winter,Jan,315
253,2010,1,11,13,2010-01-11,28.0,-19,-5.0,1034.0,1.020558,NW,50.96,0,0,Winter,Jan,315
254,2010,1,11,14,2010-01-11,15.0,-19,-5.0,1033.0,1.019571,NW,59.01,0,0,Winter,Jan,315
255,2010,1,11,15,2010-01-11,24.0,-20,-5.0,1033.0,1.019571,NW,66.16,0,0,Winter,Jan,315
256,2010,1,11,16,2010-01-11,13.0,-20,-5.0,1032.0,1.018584,NW,71.97,0,0,Winter,Jan,315
257,2010,1,11,17,2010-01-11,13.0,-20,-5.0,1033.0,1.019571,NW,76.89,0,0,Winter,Jan,315
258,2010,1,11,18,2010-01-11,13.0,-20,-7.0,1033.0,1.019571,NW,81.81,0,0,Winter,Jan,315
259,2010,1,11,19,2010-01-11,17.0,-22,-7.0,1033.0,1.019571,NW,85.83,0,0,Winter,Jan,315
260,2010,1,11,20,2010-01-11,20.0,-22,-8.0,1033.0,1.019571,NW,89.85,0,0,Winter,Jan,315
261,2010,1,11,21,2010-01-11,27.0,-23,-10.0,1033.0,1.019571,NW,91.64,0,0,Winter,Jan,315
262,2010,1,11,22,2010-01-11,20.0,-23,-13.0,1033.0,1.019571,NW,93.43,0,0,Winter,Jan,315
263,2010,1,11,23,2010-01-11,15.0,-22,-12.0,1032.0,1.018584,SW,0.89,0,0,Winter,Jan,225
264,2010,1,12,0,2010-01-12,21.0,-22,-15.0,1031.0,1.017597,SW,1.78,0,0,Winter,Jan,225
265,2010,1,12,1,2010-01-12,21.0,-22,-14.0,1031.0,1.017597,NE,1.79,0,0,Winter,Jan,45
266,2010,1,12,2,2010-01-12,37.0,-22,-14.0,1031.0,1.017597,NW,0.89,0,0,Winter,Jan,315
267,2010,1,12,3,2010-01-12,26.0,-24,-18.0,1030.0,1.01661,NE,1.79,0,0,Winter,Jan,45
268,2010,1,12,4,2010-01-12,15.0,-24,-13.0,1030.0,1.01661,NE,3.58,0,0,Winter,Jan,45
269,2010,1,12,5,2010-01-12,9.0,-25,-14.0,1030.0,1.01661,NW,3.13,0,0,Winter,Jan,315
270,2010,1,12,6,2010-01-12,11.0,-24,-14.0,1030.0,1.01661,NW,7.15,0,0,Winter,Jan,315
271,2010,1,12,7,2010-01-12,11.0,-25,-12.0,1030.0,1.01661,NW,12.96,0,0,Winter,Jan,315
272,2010,1,12,8,2010-01-12,16.0,-26,-14.0,1030.0,1.01661,NW,16.98,0,0,Winter,Jan,315
273,2010,1,12,9,2010-01-12,13.0,-25,-12.0,1031.0,1.017597,NW,21.0,0,0,Winter,Jan,315
274,2010,1,12,10,2010-01-12,15.0,-25,-11.0,1031.0,1.017597,NW,26.81,0,0,Winter,Jan,315
275,2010,1,12,11,2010-01-12,21.0,-24,-11.0,1030.0,1.01661,NW,35.75,0,0,Winter,Jan,315
276,2010,1,12,12,2010-01-12,24.0,-23,-11.0,1029.0,1.015623,NW,47.82,0,0,Winter,Jan,315
277,2010,1,12,13,2010-01-12,22.0,-22,-11.0,1029.0,1.015623,NW,63.02,0,0,Winter,Jan,315
278,2010,1,12,14,2010-01-12,22.0,-23,-11.0,1029.0,1.015623,NW,75.98,0,0,Winter,Jan,315
279,2010,1,12,15,2010-01-12,22.0,-22,-11.0,1029.0,1.015623,NW,88.05,0,0,Winter,Jan,315
280,2010,1,12,16,2010-01-12,19.0,-23,-11.0,1030.0,1.01661,NW,101.01,0,0,Winter,Jan,315
281,2010,1,12,17,2010-01-12,23.0,-24,-11.0,1030.0,1.01661,NW,109.06,0,0,Winter,Jan,315
282,2010,1,12,18,2010-01-12,25.0,-24,-11.0,1032.0,1.018584,NW,118.0,0,0,Winter,Jan,315
283,2010,1,12,19,2010-01-12,25.0,-23,-11.0,1032.0,1.018584,NW,126.05,0,0,Winter,Jan,315
284,2010,1,12,20,2010-01-12,31.0,-23,-12.0,1032.0,1.018584,NW,134.1,0,0,Winter,Jan,315
285,2010,1,12,21,2010-01-12,25.0,-24,-12.0,1033.0,1.019571,NW,142.15,0,0,Winter,Jan,315
286,2010,1,12,22,2010-01-12,22.0,-23,-12.0,1033.0,1.019571,NW,150.2,0,0,Winter,Jan,315
287,2010,1,12,23,2010-01-12,22.0,-23,-12.0,1034.0,1.020558,NW,160.03,0,0,Winter,Jan,315
288,2010,1,13,0,2010-01-13,15.0,-24,-12.0,1034.0,1.020558,NW,169.86,0,0,Winter,Jan,315
289,2010,1,13,1,2010-01-13,16.0,-24,-12.0,1033.0,1.019571,NW,178.8,0,0,Winter,Jan,315
290,2010,1,13,2,2010-01-13,11.0,-25,-12.0,1033.0,1.019571,NW,189.98,0,0,Winter,Jan,315
291,2010,1,13,3,2010-01-13,11.0,-24,-13.0,1033.0,1.019571,NW,198.03,0,0,Winter,Jan,315
292,2010,1,13,4,2010-01-13,12.0,-25,-12.0,1032.0,1.018584,NW,205.18,0,0,Winter,Jan,315
293,2010,1,13,5,2010-01-13,11.0,-25,-12.0,1033.0,1.019571,NW,215.01,0,0,Winter,Jan,315
294,2010,1,13,6,2010-01-13,12.0,-25,-12.0,1032.0,1.018584,NW,226.19,0,0,Winter,Jan,315
295,2010,1,13,7,2010-01-13,27.0,-25,-12.0,1032.0,1.018584,NW,235.13,0,0,Winter,Jan,315
296,2010,1,13,8,2010-01-13,28.0,-25,-12.0,1032.0,1.018584,NW,243.18,0,0,Winter,Jan,315
297,2010,1,13,9,2010-01-13,34.0,-23,-11.0,1033.0,1.019571,NW,252.12,0,0,Winter,Jan,315
298,2010,1,13,10,2010-01-13,33.0,-23,-10.0,1033.0,1.019571,NW,257.93,0,0,Winter,Jan,315
299,2010,1,13,11,2010-01-13,36.0,-22,-9.0,1033.0,1.019571,NW,263.74,0,0,Winter,Jan,315
300,2010,1,13,12,2010-01-13,26.0,-21,-8.0,1031.0,1.017597,NW,270.89,0,0,Winter,Jan,315
301,2010,1,13,13,2010-01-13,49.0,-21,-6.0,1030.0,1.01661,NW,278.94,0,0,Winter,Jan,315
302,2010,1,13,14,2010-01-13,52.0,-20,-5.0,1029.0,1.015623,NW,286.99,0,0,Winter,Jan,315
303,2010,1,13,15,2010-01-13,47.0,-22,-5.0,1028.0,1.014636,NW,294.14,0,0,Winter,Jan,315
304,2010,1,13,16,2010-01-13,47.0,-21,-5.0,1028.0,1.014636,NW,299.06,0,0,Winter,Jan,315
305,2010,1,13,17,2010-01-13,39.0,-19,-7.0,1028.0,1.014636,SE,1.79,0,0,Winter,Jan,135
306,2010,1,13,18,2010-01-13,59.0,-19,-8.0,1028.0,1.014636,SW,0.45,0,0,Winter,Jan,225
307,2010,1,13,19,2010-01-13,76.0,-20,-9.0,1028.0,1.014636,SW,1.34,0,0,Winter,Jan,225
308,2010,1,13,20,2010-01-13,96.0,-19,-10.0,1027.0,1.013649,SE,1.79,0,0,Winter,Jan,135
309,2010,1,13,21,2010-01-13,95.0,-19,-13.0,1027.0,1.013649,SW,0.89,0,0,Winter,Jan,225
310,2010,1,13,22,2010-01-13,68.0,-18,-12.0,1027.0,1.013649,SW,1.78,0,0,Winter,Jan,225
311,2010,1,13,23,2010-01-13,65.0,-18,-13.0,1027.0,1.013649,NE,0.89,0,0,Winter,Jan,45
312,2010,1,14,0,2010-01-14,75.0,-18,-14.0,1026.0,1.012662,NE,1.78,0,0,Winter,Jan,45
313,2010,1,14,1,2010-01-14,257.0,-20,-15.0,1025.0,1.011675,NE,2.67,0,0,Winter,Jan,45
314,2010,1,14,2,2010-01-14,174.0,-20,-15.0,1025.0,1.011675,NW,0.89,0,0,Winter,Jan,315
315,2010,1,14,3,2010-01-14,164.0,-20,-16.0,1025.0,1.011675,NW,1.78,0,0,Winter,Jan,315
316,2010,1,14,4,2010-01-14,161.0,-20,-16.0,1024.0,1.010688,NW,3.57,0,0,Winter,Jan,315
317,2010,1,14,5,2010-01-14,137.0,-21,-17.0,1024.0,1.010688,NW,6.7,0,0,Winter,Jan,315
318,2010,1,14,6,2010-01-14,92.0,-19,-14.0,1023.0,1.009701,NW,10.72,0,0,Winter,Jan,315
319,2010,1,14,7,2010-01-14,64.0,-21,-17.0,1023.0,1.009701,NW,13.85,0,0,Winter,Jan,315
320,2010,1,14,8,2010-01-14,87.0,-19,-15.0,1024.0,1.010688,NW,15.64,0,0,Winter,Jan,315
321,2010,1,14,9,2010-01-14,87.0,-19,-14.0,1024.0,1.010688,NW,18.77,0,0,Winter,Jan,315
322,2010,1,14,10,2010-01-14,84.0,-18,-10.0,1024.0,1.010688,NW,22.79,0,0,Winter,Jan,315
323,2010,1,14,11,2010-01-14,95.0,-17,-9.0,1023.0,1.009701,NW,24.58,0,0,Winter,Jan,315
324,2010,1,14,12,2010-01-14,79.0,-16,-6.0,1023.0,1.009701,NW,26.37,0,0,Winter,Jan,315
325,2010,1,14,13,2010-01-14,75.0,-17,-5.0,1022.0,1.008714,NW,28.16,0,0,Winter,Jan,315
326,2010,1,14,14,2010-01-14,79.0,-16,-5.0,1022.0,1.008714,NW,29.95,0,0,Winter,Jan,315
327,2010,1,14,15,2010-01-14,86.0,-15,-4.0,1022.0,1.008714,NW,33.08,0,0,Winter,Jan,315
328,2010,1,14,16,2010-01-14,72.0,-16,-4.0,1023.0,1.009701,SW,0.89,0,0,Winter,Jan,225
329,2010,1,14,17,2010-01-14,89.0,-15,-5.0,1025.0,1.011675,SE,1.79,0,0,Winter,Jan,135
330,2010,1,14,18,2010-01-14,94.0,-14,-3.0,1026.0,1.012662,NW,5.81,0,0,Winter,Jan,315
331,2010,1,14,19,2010-01-14,69.0,-16,-3.0,1027.0,1.013649,NW,11.62,0,0,Winter,Jan,315
332,2010,1,14,20,2010-01-14,49.0,-15,-4.0,1029.0,1.015623,NW,20.56,0,0,Winter,Jan,315
333,2010,1,14,21,2010-01-14,33.0,-16,-5.0,1031.0,1.017597,NW,24.58,0,0,Winter,Jan,315
334,2010,1,14,22,2010-01-14,27.0,-17,-6.0,1032.0,1.018584,NE,3.13,0,0,Winter,Jan,45
335,2010,1,14,23,2010-01-14,20.0,-18,-6.0,1033.0,1.019571,NE,8.05,0,0,Winter,Jan,45
336,2010,1,15,0,2010-01-15,36.0,-19,-7.0,1034.0,1.020558,NE,13.86,0,0,Winter,Jan,45
337,2010,1,15,1,2010-01-15,37.0,-17,-8.0,1035.0,1.021545,NW,5.81,0,0,Winter,Jan,315
338,2010,1,15,2,2010-01-15,30.0,-18,-10.0,1035.0,1.021545,NW,11.62,0,0,Winter,Jan,315
339,2010,1,15,3,2010-01-15,18.0,-19,-10.0,1036.0,1.022532,NW,14.75,0,0,Winter,Jan,315
340,2010,1,15,4,2010-01-15,21.0,-19,-9.0,1036.0,1.022532,NW,19.67,0,0,Winter,Jan,315
341,2010,1,15,5,2010-01-15,13.0,-19,-9.0,1036.0,1.022532,NE,7.15,0,0,Winter,Jan,45
342,2010,1,15,6,2010-01-15,23.0,-20,-9.0,1037.0,1.023519,NE,12.96,0,0,Winter,Jan,45
343,2010,1,15,7,2010-01-15,26.0,-19,-9.0,1037.0,1.023519,NE,18.77,0,0,Winter,Jan,45
344,2010,1,15,8,2010-01-15,27.0,-19,-8.0,1038.0,1.0245060000000001,NE,22.79,0,0,Winter,Jan,45
345,2010,1,15,9,2010-01-15,30.0,-19,-8.0,1039.0,1.025493,NE,28.6,0,0,Winter,Jan,45
346,2010,1,15,10,2010-01-15,28.0,-19,-7.0,1039.0,1.025493,NE,35.75,0,0,Winter,Jan,45
347,2010,1,15,11,2010-01-15,26.0,-18,-6.0,1039.0,1.025493,NE,41.56,0,0,Winter,Jan,45
348,2010,1,15,12,2010-01-15,26.0,-18,-5.0,1039.0,1.025493,NE,45.58,0,0,Winter,Jan,45
349,2010,1,15,13,2010-01-15,31.0,-17,-4.0,1038.0,1.0245060000000001,NW,1.79,0,0,Winter,Jan,315
350,2010,1,15,14,2010-01-15,35.0,-16,-3.0,1037.0,1.023519,SW,0.89,0,0,Winter,Jan,225
351,2010,1,15,15,2010-01-15,36.0,-17,-3.0,1037.0,1.023519,SW,1.78,0,0,Winter,Jan,225
352,2010,1,15,16,2010-01-15,37.0,-17,-2.0,1037.0,1.023519,SW,2.23,0,0,Winter,Jan,225
353,2010,1,15,17,2010-01-15,64.0,-15,-5.0,1036.0,1.022532,SE,0.89,0,0,Winter,Jan,135
354,2010,1,15,18,2010-01-15,83.0,-15,-6.0,1036.0,1.022532,SW,0.89,0,0,Winter,Jan,225
355,2010,1,15,19,2010-01-15,91.0,-15,-6.0,1037.0,1.023519,SW,1.78,0,0,Winter,Jan,225
356,2010,1,15,20,2010-01-15,90.0,-14,-6.0,1037.0,1.023519,SE,1.79,0,0,Winter,Jan,135
357,2010,1,15,21,2010-01-15,102.0,-14,-8.0,1036.0,1.022532,SE,3.58,0,0,Winter,Jan,135
358,2010,1,15,22,2010-01-15,94.0,-14,-10.0,1037.0,1.023519,SW,0.89,0,0,Winter,Jan,225
359,2010,1,15,23,2010-01-15,87.0,-15,-11.0,1036.0,1.022532,SW,1.78,0,0,Winter,Jan,225
360,2010,1,16,0,2010-01-16,141.0,-15,-11.0,1036.0,1.022532,SW,2.67,0,0,Winter,Jan,225
361,2010,1,16,1,2010-01-16,211.0,-16,-13.0,1036.0,1.022532,NE,0.89,0,0,Winter,Jan,45
362,2010,1,16,2,2010-01-16,242.0,-16,-12.0,1036.0,1.022532,SW,0.89,0,0,Winter,Jan,225
363,2010,1,16,3,2010-01-16,271.0,-16,-13.0,1035.0,1.021545,NE,0.89,0,0,Winter,Jan,45
364,2010,1,16,4,2010-01-16,249.0,-15,-12.0,1035.0,1.021545,NE,1.78,0,0,Winter,Jan,45
365,2010,1,16,5,2010-01-16,200.0,-14,-10.0,1034.0,1.020558,NW,1.79,0,0,Winter,Jan,315
366,2010,1,16,6,2010-01-16,147.0,-15,-10.0,1034.0,1.020558,NW,2.68,0,0,Winter,Jan,315
367,2010,1,16,7,2010-01-16,114.0,-15,-11.0,1034.0,1.020558,NW,4.47,0,0,Winter,Jan,315
368,2010,1,16,8,2010-01-16,102.0,-15,-11.0,1034.0,1.020558,NW,6.26,0,0,Winter,Jan,315
369,2010,1,16,9,2010-01-16,108.0,-14,-9.0,1034.0,1.020558,NW,8.05,0,0,Winter,Jan,315
370,2010,1,16,10,2010-01-16,135.0,-14,-9.0,1034.0,1.020558,NW,9.84,0,0,Winter,Jan,315
371,2010,1,16,11,2010-01-16,120.0,-13,-6.0,1034.0,1.020558,SW,0.89,0,0,Winter,Jan,225
372,2010,1,16,12,2010-01-16,148.0,-13,-5.0,1033.0,1.019571,NW,1.79,0,0,Winter,Jan,315
373,2010,1,16,13,2010-01-16,127.0,-12,-4.0,1031.0,1.017597,SW,0.89,0,0,Winter,Jan,225
374,2010,1,16,14,2010-01-16,128.0,-12,-3.0,1031.0,1.017597,SW,1.78,0,0,Winter,Jan,225
375,2010,1,16,15,2010-01-16,140.0,-12,-3.0,1030.0,1.01661,SW,2.67,0,0,Winter,Jan,225
376,2010,1,16,16,2010-01-16,148.0,-11,-3.0,1030.0,1.01661,SW,3.56,0,0,Winter,Jan,225
377,2010,1,16,17,2010-01-16,150.0,-11,-4.0,1031.0,1.017597,NE,0.89,0,0,Winter,Jan,45
378,2010,1,16,18,2010-01-16,154.0,-12,-7.0,1031.0,1.017597,SW,0.89,0,0,Winter,Jan,225
379,2010,1,16,19,2010-01-16,197.0,-12,-7.0,1032.0,1.018584,SW,1.78,0,0,Winter,Jan,225
380,2010,1,16,20,2010-01-16,235.0,-12,-8.0,1032.0,1.018584,SW,2.23,0,0,Winter,Jan,225
381,2010,1,16,21,2010-01-16,261.0,-12,-9.0,1032.0,1.018584,SW,3.12,0,0,Winter,Jan,225
382,2010,1,16,22,2010-01-16,269.0,-13,-11.0,1032.0,1.018584,NW,0.89,0,0,Winter,Jan,315
383,2010,1,16,23,2010-01-16,266.0,-14,-11.0,1032.0,1.018584,NW,2.68,0,0,Winter,Jan,315
384,2010,1,17,0,2010-01-17,263.0,-15,-12.0,1032.0,1.018584,NW,5.81,0,0,Winter,Jan,315
385,2010,1,17,1,2010-01-17,241.0,-14,-11.0,1032.0,1.018584,SW,0.45,0,0,Winter,Jan,225
386,2010,1,17,2,2010-01-17,205.0,-14,-11.0,1031.0,1.017597,SW,1.34,0,0,Winter,Jan,225
387,2010,1,17,3,2010-01-17,160.0,-14,-12.0,1031.0,1.017597,NW,1.79,0,0,Winter,Jan,315
388,2010,1,17,4,2010-01-17,150.0,-14,-12.0,1031.0,1.017597,NW,3.58,0,0,Winter,Jan,315
389,2010,1,17,5,2010-01-17,148.0,-14,-10.0,1030.0,1.01661,NW,6.71,0,0,Winter,Jan,315
390,2010,1,17,6,2010-01-17,208.0,-14,-11.0,1030.0,1.01661,NW,9.84,0,0,Winter,Jan,315
391,2010,1,17,7,2010-01-17,209.0,-15,-10.0,1030.0,1.01661,NW,11.63,0,0,Winter,Jan,315
392,2010,1,17,8,2010-01-17,183.0,-13,-10.0,1030.0,1.01661,NW,14.76,0,0,Winter,Jan,315
393,2010,1,17,9,2010-01-17,161.0,-13,-8.0,1030.0,1.01661,NW,17.89,0,0,Winter,Jan,315
394,2010,1,17,10,2010-01-17,182.0,-12,-6.0,1030.0,1.01661,SW,0.45,0,0,Winter,Jan,225
395,2010,1,17,11,2010-01-17,230.0,-11,-5.0,1030.0,1.01661,SW,1.34,0,0,Winter,Jan,225
396,2010,1,17,12,2010-01-17,170.0,-11,-4.0,1029.0,1.015623,SW,2.23,0,0,Winter,Jan,225
397,2010,1,17,13,2010-01-17,172.0,-11,-3.0,1028.0,1.014636,SW,3.12,0,0,Winter,Jan,225
398,2010,1,17,14,2010-01-17,154.0,-10,-1.0,1027.0,1.013649,SW,4.01,0,0,Winter,Jan,225
399,2010,1,17,15,2010-01-17,166.0,-11,-1.0,1027.0,1.013649,SW,4.46,0,0,Winter,Jan,225
400,2010,1,17,16,2010-01-17,177.0,-10,-1.0,1026.0,1.012662,SE,0.89,0,0,Winter,Jan,135
401,2010,1,17,17,2010-01-17,191.0,-10,-3.0,1026.0,1.012662,SE,1.78,0,0,Winter,Jan,135
402,2010,1,17,18,2010-01-17,212.0,-10,-5.0,1027.0,1.013649,SE,2.67,0,0,Winter,Jan,135
403,2010,1,17,19,2010-01-17,250.0,-10,-6.0,1027.0,1.013649,NE,0.89,0,0,Winter,Jan,45
404,2010,1,17,20,2010-01-17,268.0,-11,-7.0,1027.0,1.013649,SW,0.45,0,0,Winter,Jan,225
405,2010,1,17,21,2010-01-17,317.0,-10,-7.0,1027.0,1.013649,SW,0.9,0,0,Winter,Jan,225
406,2010,1,17,22,2010-01-17,291.0,-11,-9.0,1027.0,1.013649,SW,1.35,0,0,Winter,Jan,225
407,2010,1,17,23,2010-01-17,313.0,-12,-9.0,1027.0,1.013649,NE,0.89,0,0,Winter,Jan,45
408,2010,1,18,0,2010-01-18,282.0,-12,-10.0,1028.0,1.014636,SW,0.89,0,0,Winter,Jan,225
409,2010,1,18,1,2010-01-18,282.0,-13,-11.0,1028.0,1.014636,NW,3.13,0,0,Winter,Jan,315
410,2010,1,18,2,2010-01-18,303.0,-11,-9.0,1028.0,1.014636,NW,4.92,0,0,Winter,Jan,315
411,2010,1,18,3,2010-01-18,349.0,-13,-10.0,1028.0,1.014636,NW,6.71,0,0,Winter,Jan,315
412,2010,1,18,4,2010-01-18,407.0,-13,-11.0,1028.0,1.014636,NW,7.6,0,0,Winter,Jan,315
413,2010,1,18,5,2010-01-18,361.0,-13,-11.0,1027.0,1.013649,NE,1.79,0,0,Winter,Jan,45
414,2010,1,18,6,2010-01-18,234.0,-14,-11.0,1028.0,1.014636,NW,0.89,0,0,Winter,Jan,315
415,2010,1,18,7,2010-01-18,149.0,-14,-11.0,1028.0,1.014636,NW,4.02,0,0,Winter,Jan,315
416,2010,1,18,8,2010-01-18,147.0,-14,-11.0,1028.0,1.014636,NW,5.81,0,0,Winter,Jan,315
417,2010,1,18,9,2010-01-18,184.0,-11,-6.0,1028.0,1.014636,NW,9.83,0,0,Winter,Jan,315
418,2010,1,18,10,2010-01-18,161.0,-10,-5.0,1028.0,1.014636,NW,11.62,0,0,Winter,Jan,315
419,2010,1,18,11,2010-01-18,137.0,-9,-3.0,1028.0,1.014636,NW,13.41,0,0,Winter,Jan,315
420,2010,1,18,12,2010-01-18,146.0,-8,-1.0,1027.0,1.013649,NW,15.2,0,0,Winter,Jan,315
421,2010,1,18,13,2010-01-18,144.0,-9,0.0,1026.0,1.012662,NW,16.99,0,0,Winter,Jan,315
422,2010,1,18,14,2010-01-18,154.0,-9,1.0,1025.0,1.011675,NE,1.79,0,0,Winter,Jan,45
423,2010,1,18,15,2010-01-18,173.0,-9,1.0,1025.0,1.011675,SW,0.89,0,0,Winter,Jan,225
424,2010,1,18,16,2010-01-18,188.0,-8,1.0,1025.0,1.011675,SE,0.89,0,0,Winter,Jan,135
425,2010,1,18,17,2010-01-18,203.0,-7,-1.0,1025.0,1.011675,SE,2.68,0,0,Winter,Jan,135
426,2010,1,18,18,2010-01-18,233.0,-7,-2.0,1025.0,1.011675,SW,0.89,0,0,Winter,Jan,225
427,2010,1,18,19,2010-01-18,408.0,-7,-3.0,1025.0,1.011675,SE,0.89,0,0,Winter,Jan,135
428,2010,1,18,20,2010-01-18,435.0,-5,-2.0,1026.0,1.012662,SW,0.89,0,0,Winter,Jan,225
429,2010,1,18,21,2010-01-18,403.0,-5,-1.0,1026.0,1.012662,NW,1.79,0,0,Winter,Jan,315
430,2010,1,18,22,2010-01-18,360.0,-5,-1.0,1026.0,1.012662,NW,3.58,0,0,Winter,Jan,315
431,2010,1,18,23,2010-01-18,402.0,-6,-1.0,1026.0,1.012662,SW,0.89,0,0,Winter,Jan,225
432,2010,1,19,0,2010-01-19,358.0,-4,-1.0,1025.0,1.011675,NW,1.79,0,0,Winter,Jan,315
433,2010,1,19,1,2010-01-19,383.0,-5,-1.0,1024.0,1.010688,NW,4.92,0,0,Winter,Jan,315
434,2010,1,19,2,2010-01-19,332.0,-5,-1.0,1024.0,1.010688,NW,6.71,0,0,Winter,Jan,315
435,2010,1,19,3,2010-01-19,274.0,-5,-1.0,1023.0,1.009701,NW,8.5,0,0,Winter,Jan,315
436,2010,1,19,4,2010-01-19,256.0,-4,-1.0,1022.0,1.008714,NW,10.29,0,0,Winter,Jan,315
437,2010,1,19,5,2010-01-19,302.0,-4,-1.0,1021.0,1.007727,NW,11.18,0,0,Winter,Jan,315
438,2010,1,19,6,2010-01-19,330.0,-4,-1.0,1021.0,1.007727,NW,12.07,0,0,Winter,Jan,315
439,2010,1,19,7,2010-01-19,367.0,-4,-1.0,1021.0,1.007727,NW,13.86,0,0,Winter,Jan,315
440,2010,1,19,8,2010-01-19,297.0,-4,0.0,1021.0,1.007727,SW,0.89,0,0,Winter,Jan,225
441,2010,1,19,9,2010-01-19,331.0,-4,0.0,1021.0,1.007727,NW,1.79,0,0,Winter,Jan,315
442,2010,1,19,10,2010-01-19,323.0,-4,0.0,1021.0,1.007727,SW,0.89,0,0,Winter,Jan,225
443,2010,1,19,11,2010-01-19,339.0,-5,1.0,1021.0,1.007727,NW,1.79,0,0,Winter,Jan,315
444,2010,1,19,12,2010-01-19,301.0,-5,1.0,1020.0,1.00674,SW,0.89,0,0,Winter,Jan,225
445,2010,1,19,13,2010-01-19,310.0,-4,1.0,1019.0,1.0057530000000001,SW,1.34,0,0,Winter,Jan,225
446,2010,1,19,14,2010-01-19,305.0,-4,1.0,1018.0,1.004766,NE,0.89,0,0,Winter,Jan,45
447,2010,1,19,15,2010-01-19,313.0,-3,2.0,1018.0,1.004766,SW,0.45,0,0,Winter,Jan,225
448,2010,1,19,16,2010-01-19,336.0,-3,2.0,1018.0,1.004766,SW,1.34,0,0,Winter,Jan,225
449,2010,1,19,17,2010-01-19,357.0,-2,2.0,1018.0,1.004766,NE,0.89,0,0,Winter,Jan,45
450,2010,1,19,18,2010-01-19,485.0,-3,1.0,1018.0,1.004766,SW,0.89,0,0,Winter,Jan,225
451,2010,1,19,19,2010-01-19,426.0,-3,2.0,1020.0,1.00674,NW,1.79,0,0,Winter,Jan,315
452,2010,1,19,20,2010-01-19,403.0,-3,1.0,1020.0,1.00674,NW,4.92,0,0,Winter,Jan,315
453,2010,1,19,21,2010-01-19,374.0,-3,0.0,1021.0,1.007727,NW,6.71,0,0,Winter,Jan,315
454,2010,1,19,22,2010-01-19,333.0,-3,0.0,1021.0,1.007727,NW,8.5,0,0,Winter,Jan,315
